PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
72,2019,DEFENSE,9/21/2019,HARVARD,3,15:00,YES,1,10,25,PASS,75,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO CHREST, CODY FOR 75 YARDS TO THE USD0, 1ST DOWN HARV, TOUCHDOWN, CLOCK 14:50.",L
73,2019,OFFENSE,9/21/2019,HARVARD,3,14:47,YES,1,10,30,RUN,-1,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR LOSS OF 1 YARD TO THE USD29 (JONES, TRUMAN).",L
74,2019,OFFENSE,9/21/2019,HARVARD,3,14:47,NO,2,11,29,PENALTY OPP,0,n/a,n/a,"SINNETT, REID PASS INCOMPLETE TO ARMSTEAD, M, PENALTY HARV ROUGHING PASSER (JONES, TRUMAN) 15 YARDS TO THE USD44, 1ST DOWN USD, NO PLAY.",W
75,2019,OFFENSE,9/21/2019,HARVARD,3,14:47,NO,1,10,44,RUN,9,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 9 YARDS TO THE HARV47 (JONES, MAX).",W
76,2019,OFFENSE,9/21/2019,HARVARD,3,14:47,NO,2,1,47,PASS,0,"KINCAID, DALTON","SINNETT, REID","SINNETT, REID PASS INCOMPLETE TO KINCAID, DALTON.",L
77,2019,OFFENSE,9/21/2019,HARVARD,3,14:47,NO,3,1,47,RUN,0,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR NO GAIN TO THE HARV47 (SMITH, CHRIS).",L
78,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,YES,1,10,10,PASS,12,"DARRINGTON, D.","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO DARRINGTON, D. FOR 12 YARDS TO THE HARV22, 1ST DOWN HARV, OUT-OF-BOUNDS (VAIVAO, MARCUS).",L
79,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,NO,1,10,22,RUN,8,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR 8 YARDS TO THE HARV30 (BILCHIK, KYLE).",L
80,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,NO,2,2,30,RUN,7,"BORGUET, AIDAN",n/a,"BORGUET, AIDAN RUSH FOR 7 YARDS TO THE HARV37, 1ST DOWN HARV (NICHOLS, HUNTER;KELLY, BRYAN) (VAIVAO, MARCUS).",L
81,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,NO,1,10,37,PASS,0,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO CHREST, CODY.",W
82,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,NO,2,10,37,RUN,0,"BORGUET, AIDAN",n/a,"BORGUET, AIDAN RUSH FOR NO GAIN TO THE HARV37 (FRIEDEL, NICK;GLAJCHEN, KEVIN).",L
83,2019,DEFENSE,9/21/2019,HARVARD,3,12:08,NO,3,10,37,PASS,0,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO CHREST, CODY (KAMAKA, KAMA).",W
84,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,YES,1,10,32,PASS,18,"BANDY, MICHAEL","SINNETT, REID","SINNETT, REID PASS COMPLETE TO BANDY, MICHAEL FOR 18 YARDS TO THE 50 YARDLINE, 1ST DOWN USD, OUT-OF-BOUNDS (JONES, MAX).",W
85,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,1,10,50,RUN,5,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 5 YARDS TO THE HARV45 (THOMPSON, COLE).",W
86,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,2,5,45,PASS,31,"KINCAID, DALTON","SINNETT, REID","SINNETT, REID PASS COMPLETE TO KINCAID, DALTON FOR 31 YARDS TO THE HARV14, 1ST DOWN USD (OGSBURY, WESLEY).",W
87,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,1,10,14,RUN,4,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR 4 YARDS TO THE HARV10 (BAY, BENNETT).",L
88,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,2,6,10,PASS,0,"MARTINEZ, E","SINNETT, REID","SINNETT, REID PASS INCOMPLETE TO MARTINEZ, E (IRWIN, ANDREW).",L
89,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,3,6,10,RUN,9,"SINNETT, REID",n/a,"SINNETT, REID RUSH FOR 9 YARDS TO THE HARV1, 1ST DOWN USD (THOMPSON, COLE).",W
90,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,1,1,1,PENALTY OPP,0,n/a,n/a,"SINNETT, REID RUSH FOR NO GAIN TO THE HARV1 (IRWIN, ANDREW), PENALTY HARV 12 MEN ON THE FIELD 0 YARDS TO THE HARV1, NO PLAY.",W
91,2019,OFFENSE,9/21/2019,HARVARD,3,09:34,NO,1,1,1,RUN,1,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR 1 YARD TO THE HARV0, TOUCHDOWN, CLOCK 06:18.",L
92,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,YES,1,10,25,RUN,0,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR NO GAIN TO THE HARV25 (FRIEDEL, NICK).",W
93,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,2,10,25,PASS,0,"REAGAN, RYAN,","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO REAGAN, RYAN, DROPPED PASS.",L
94,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,3,10,25,PASS,13,"WATSON, B.J.","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO WATSON, B.J. FOR 13 YARDS TO THE HARV38, 1ST DOWN HARV, OUT-OF-BOUNDS (GLAJCHEN, KEVIN).",L
95,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,1,10,38,PASS,0,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO CHREST, CODY FOR NO GAIN TO THE HARV38 (HAWKINS, M).",W
96,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,2,10,38,PENALTY OPP,0,n/a,n/a,"SMITH, JAKE PASS INCOMPLETE TO REAGAN, RYAN, PENALTY USD PASS INTERFERENCE (KELLY, BRYAN) 15 YARDS TO THE USD47, 1ST DOWN HARV, NO PLAY.",W
97,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,1,10,47,PASS,0,"BATCH, JAMES","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO BATCH, JAMES (HAWKINS, M).",W
98,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,2,10,47,RUN,0,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR NO GAIN TO THE USD47 (VAIVAO, MARCUS;KELLY, BRYAN).",L
99,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,3,10,47,PENALTY OPP,0,n/a,n/a,"SMITH, JAKE PASS COMPLETE TO CHREST, CODY FOR 6 YARDS TO THE USD41 (PACHECO, MATO;BILCHIK, KYLE), PENALTY USD PERSONAL FOUL (REESE, CHRIS) 15 YARDS TO THE USD26, 1ST DOWN HARV.",W
100,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,1,10,26,OTHER,0,n/a,n/a,1ST AND 10.,n/a
101,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,1,10,26,PASS,0,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO CHREST, CODY.",W
102,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,2,10,26,PASS,0,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO COOK, JACK.",L
103,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,3,10,26,RUN,-1,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR LOSS OF 1 YARD TO THE USD27 (GLAJCHEN, KEVIN).",W
104,2019,DEFENSE,9/21/2019,HARVARD,3,06:18,NO,4,11,27,PASS,0,"CHREST, CODY","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO CHREST, CODY (PACHECO, MATO).",W
105,2019,OFFENSE,9/21/2019,HARVARD,3,02:45,YES,1,10,27,RUN,-3,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR LOSS OF 3 YARDS TO THE USD24 (NELSON, ANTHONY;SYKES, JACOB).",L
106,2019,OFFENSE,9/21/2019,HARVARD,3,02:45,NO,2,13,24,RUN,1,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR 1 YARD TO THE USD25 (SMITH, CHRIS;JONES, TRUMAN).",W
107,2019,OFFENSE,9/21/2019,HARVARD,3,02:45,NO,3,12,25,PASS,0, ,"SINNETT, REID","SINNETT, REID PASS INCOMPLETE, QB HURRY BY SMITH, CHRIS.",L
108,2019,DEFENSE,9/21/2019,HARVARD,3,01:01,YES,1,10,23,PASS,22,"REAGAN, RYAN","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO REAGAN, RYAN FOR 22 YARDS TO THE HARV45, 1ST DOWN HARV (PACHECO, MATO).",L
109,2019,DEFENSE,9/21/2019,HARVARD,3,01:01,NO,1,10,45,PASS,11,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO COOK, JACK FOR 11 YARDS TO THE USD44, 1ST DOWN HARV (BILCHIK, KYLE).",L
110,2019,DEFENSE,9/21/2019,HARVARD,3,01:01,NO,1,10,44,PENALTY OPP,0,n/a,n/a,"PENALTY HARV FALSE START (WARD, JACKSON) 5 YARDS TO THE USD49.",W
111,2019,DEFENSE,9/21/2019,HARVARD,3,01:01,NO,1,15,49,PASS,5,"WATSON, B.J.","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO WATSON, B.J. FOR 5 YARDS TO THE USD44 (GLAJCHEN, KEVIN).",L
112,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,2,10,44,PASS,16,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO COOK, JACK FOR 16 YARDS TO THE USD28, 1ST DOWN HARV (BILCHIK, KYLE).",L
113,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,1,10,28,RUN,-1,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR LOSS OF 1 YARD TO THE USD29 (WILSON, MYLES).",W
114,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,2,11,29,PASS,0,"COOK, JACK,","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO COOK, JACK, QB HURRY BY GLAJCHEN, KEVIN.",L
115,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,3,11,29,RUN,14,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR 14 YARDS TO THE USD15, 1ST DOWN HARV (NICHOLS, HUNTER).",L
116,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,1,10,15,RUN,1,"BORGUET, AIDAN",n/a,"BORGUET, AIDAN RUSH FOR 1 YARD TO THE USD14 (VAIVAO, MARCUS;GLAJCHEN, KEVIN).",W
117,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,2,9,14,PASS,14,"KLINK, KYLE","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO KLINK, KYLE FOR 14 YARDS TO THE USD0, 1ST DOWN HARV, TOUCHDOWN, CLOCK 12:46.",L
118,2019,DEFENSE,9/21/2019,HARVARD,4,01:01,NO,1,3,3,PASS,0, ,"SMITH, JAKE","SMITH, JAKE PASS ATTEMPT FAILED.",W
119,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,YES,1,10,25,PASS,39,"BANDY, MICHAEL","SINNETT, REID","SINNETT, REID PASS COMPLETE TO BANDY, MICHAEL FOR 39 YARDS TO THE HARV36, 1ST DOWN USD (OGSBURY, WESLEY).",W
120,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,NO,1,10,36,PASS,11,"ARMSTEAD, M","SINNETT, REID","SINNETT, REID PASS COMPLETE TO ARMSTEAD, M FOR 11 YARDS TO THE HARV25, 1ST DOWN USD (OGSBURY, WESLEY).",W
121,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,NO,1,10,25,RUN,1,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 1 YARD TO THE HARV24 (LESKOVEC, NATE).",L
122,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,NO,2,9,24,PASS,0,"BANDY, MICHAEL","SINNETT, REID","SINNETT, REID PASS COMPLETE TO BANDY, MICHAEL FOR NO GAIN TO THE HARV24 (JONES, MAX).",L
123,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,NO,3,9,24,RUN,3,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 3 YARDS TO THE HARV21 (WINGFIELD, I.;CLIFTON, LOGAN).",L
124,2019,OFFENSE,9/21/2019,HARVARD,4,12:46,NO,4,6,21,PENALTY OPP,0,n/a,n/a,"SINNETT, REID PASS COMPLETE TO NELSON, ZACH FOR 8 YARDS TO THE HARV13, PENALTY USD HOLDING (WRIGHT, DJ) 10 YARDS TO THE HARV31, NO PLAY.",W
125,2019,DEFENSE,9/21/2019,HARVARD,4,08:34,YES,1,10,20,PASS,80,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO COOK, JACK FOR 80 YARDS TO THE USD0, 1ST DOWN HARV, TOUCHDOWN, CLOCK 08:23.",L
126,2019,OFFENSE,9/21/2019,HARVARD,4,08:23,YES,1,10,25,PASS,8,"MARTINEZ, E","SINNETT, REID","SINNETT, REID PASS COMPLETE TO MARTINEZ, E FOR 8 YARDS TO THE USD33, OUT-OF-BOUNDS (THOMPSON, COLE).",W
127,2019,OFFENSE,9/21/2019,HARVARD,4,08:23,NO,2,2,33,RUN,7,"MARTINEZ, E",n/a,"MARTINEZ, E RUSH FOR 7 YARDS TO THE USD40, 1ST DOWN USD (JONES, MAX).",W
128,2019,OFFENSE,9/21/2019,HARVARD,4,08:23,NO,1,10,40,PENALTY OPP,0,n/a,n/a,"PENALTY HARV OFFSIDE DEFENSE (DARNELL, NASIR) 5 YARDS TO THE USD45.",W
129,2019,OFFENSE,9/21/2019,HARVARD,4,08:23,NO,1,5,45,PASS,19,"SMITH, TERRENCE","SINNETT, REID","SINNETT, REID PASS COMPLETE TO SMITH, TERRENCE FOR 19 YARDS TO THE HARV36, FUMBLE FORCED BY TEAM, FUMBLE BY SMITH, TERRENCE RECOVERED BY HARV HILL, JORDAN AT HARV36, PENALTY USD PERSONAL FOUL DECLINED.",W
130,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,YES,1,10,36,RUN,0,"SMITH, JAKE",n/a,"SMITH, JAKE RUSH FOR NO GAIN TO THE HARV36 (BILCHIK, KYLE).",W
131,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,2,10,36,RUN,6,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR 6 YARDS TO THE HARV42 (FRIEDEL, NICK;BILCHIK, KYLE).",L
132,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,3,4,42,PASS,6,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO COOK, JACK FOR 6 YARDS TO THE HARV48, 1ST DOWN HARV (VAIVAO, MARCUS).",L
133,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,1,10,48,PENALTY OPP,0,n/a,n/a,"SMITH, JAKE PASS INCOMPLETE TO CHREST, CODY, PENALTY USD HOLDING (HAWKINS, M) 10 YARDS TO THE USD42, 1ST DOWN HARV, NO PLAY.",W
134,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,1,10,42,PASS,9,"YOUNG, JOE","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO YOUNG, JOE FOR 9 YARDS TO THE USD33, OUT-OF-BOUNDS (JOHNSON, CA).",L
135,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,2,1,33,PENALTY OPP,0,n/a,n/a,"SMITH, JAKE SACKED FOR LOSS OF 9 YARDS TO THE USD42 (FRIEDEL, NICK), PENALTY USD TRIPPING (FRIEDEL, NICK) 15 YARDS TO THE USD18, 1ST DOWN HARV, NO PLAY.",W
136,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,1,10,18,RUN,-3,"DARRINGTON, D.",n/a,"DARRINGTON, D. RUSH FOR LOSS OF 3 YARDS TO THE USD21 (BERGSTROM, J).",W
137,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,2,13,21,PASS,8,"COOK, JACK","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO COOK, JACK FOR 8 YARDS TO THE USD13 (TOLBERT, DANIEL;KAMAKA, KAMA).",L
138,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,3,5,13,PASS,0,"DARRINGTON, D.","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO DARRINGTON, D..",W
139,2019,DEFENSE,9/21/2019,HARVARD,4,06:45,NO,4,5,13,OTHER,0,n/a,n/a,"MCINTYRE, JAKE FIELD GOAL ATTEMPT FROM 30 GOOD, CLOCK 03:18.",n/a
140,2019,OFFENSE,9/21/2019,HARVARD,4,03:18,YES,1,10,25,PASS,-1,"GADINIS, M","SINNETT, REID","SINNETT, REID PASS COMPLETE TO GADINIS, M FOR LOSS OF 1 YARD TO THE USD24 (GOODMAN, JOEY).",L
141,2019,OFFENSE,9/21/2019,HARVARD,4,03:18,NO,2,11,24,PENALTY OPP,0,n/a,n/a,"PENALTY USD FALSE START (NELSON, ZACH) 5 YARDS TO THE USD19.",W
142,2019,OFFENSE,9/21/2019,HARVARD,4,03:18,NO,2,16,19,RUN,2,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 2 YARDS TO THE USD21 (JONES, TRUMAN).",W
143,2019,OFFENSE,9/21/2019,HARVARD,4,03:18,NO,3,14,21,PASS,4,"SMITH, TERRENCE","SINNETT, REID","SINNETT, REID PASS COMPLETE TO SMITH, TERRENCE FOR 4 YARDS TO THE USD25 (SMITH, CHRIS).",L
144,2019,DEFENSE,9/21/2019,HARVARD,4,01:41,YES,1,10,44,PASS,6,"DARRINGTON, D.","SMITH, JAKE","SMITH, JAKE PASS COMPLETE TO DARRINGTON, D. FOR 6 YARDS TO THE 50 YARDLINE (VAIVAO, MARCUS).",L
145,2019,DEFENSE,9/21/2019,HARVARD,4,01:41,NO,2,4,50,PASS,0,"WATSON, B.J.","SMITH, JAKE","SMITH, JAKE PASS INCOMPLETE TO WATSON, B.J..",W
146,2019,DEFENSE,9/21/2019,HARVARD,4,01:41,NO,3,4,50,PASS,0,"THE HARV47,","SMITH, JAKE","SMITH, JAKE PASS INTERCEPTED BY TOLBERT, DANIEL AT THE USD45, TOLBERT, DANIEL RETURN 8 YARDS TO THE HARV47, OUT-OF-BOUNDS.",W
147,2019,OFFENSE,9/21/2019,HARVARD,4,00:55,YES,1,10,47,RUN,-1,TEAM,n/a,TEAM RUSH FOR LOSS OF 1 YARD TO THE HARV48.,L
148,2019,OFFENSE,9/21/2019,HARVARD,4,00:55,NO,2,11,48,RUN,-1,TEAM,n/a,TEAM RUSH FOR LOSS OF 1 YARD TO THE HARV49.,L
149,2019,OFFENSE,9/21/2019,HARVARD,4,00:55,NO,3,12,49,OTHER,0,n/a,n/a,"END OF GAME, CLOCK 00:00.",n/a
0,2019,OFFENSE,10/5/2019,MARIST,1,15:00,YES,1,10,25,RUN,6,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 6 YARDS TO THE USD31 (FLEITMAN, K.).",W
1,2019,OFFENSE,10/5/2019,MARIST,1,15:00,NO,2,4,31,PASS,17,"BANDY, MICHAEL","SINNETT, REID","SINNETT, REID PASS COMPLETE TO BANDY, MICHAEL FOR 17 YARDS TO THE USD48, 1ST DOWN USD (MCELROY, A.).",W
2,2019,OFFENSE,10/5/2019,MARIST,1,15:00,NO,1,10,48,RUN,13,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 13 YARDS TO THE MAR39, 1ST DOWN USD, OUT-OF-BOUNDS (SEALES, J.).",W
3,2019,OFFENSE,10/5/2019,MARIST,1,15:00,NO,1,10,39,RUN,-1,"ELLISON, A",n/a,"ELLISON, A RUSH FOR LOSS OF 1 YARD TO THE MAR40 (DIXON, G.;DELATOUR, P.).",L
4,2019,OFFENSE,10/5/2019,MARIST,1,15:00,NO,2,11,40,PASS,0,"KINCAID, DALTON","SINNETT, REID","SINNETT, REID PASS INCOMPLETE TO KINCAID, DALTON (THOMPSON, S.).",W
5,2019,OFFENSE,10/5/2019,MARIST,1,15:00,NO,3,11,40,PASS,40,"SPADONE, ALEX","SINNETT, REID","SINNETT, REID PASS COMPLETE TO SPADONE, ALEX FOR 40 YARDS TO THE MAR0, 1ST DOWN USD, TOUCHDOWN, CLOCK 12:14, PENALTY MAR OFFSIDE DEFENSE DECLINED.",W
6,2019,DEFENSE,10/5/2019,MARIST,1,12:14,YES,1,10,25,RUN,3,"DAY, A.",n/a,"DAY, A. RUSH FOR 3 YARDS TO THE MAR28 (TOLBERT, DAVID).",W
7,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,2,7,28,PASS,5,"CARPENTER, E.","DAY, A.","DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 5 YARDS TO THE MAR33.",L
8,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,3,2,33,RUN,5,"DAY, A.",n/a,"DAY, A. RUSH FOR 5 YARDS TO THE MAR38, 1ST DOWN MAR (TOLBERT, DANIEL).",L
9,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,1,10,38,PENALTY OPP,0,n/a,n/a,"PENALTY MAR FALSE START (PRUTOS, J.) 5 YARDS TO THE MAR33.",W
10,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,1,15,33,PASS,7,"CARPENTER, E.","DAY, A.","DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 7 YARDS TO THE MAR40.",L
11,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,2,8,40,RUN,14,"COBB, H.",n/a,"COBB, H. RUSH FOR 14 YARDS TO THE USD46, 1ST DOWN MAR (TOLBERT, DANIEL).",L
12,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,1,10,46,PASS,0,"PETRO, J.","DAY, A.","DAY, A. PASS INCOMPLETE TO PETRO, J. (TOLBERT, DAVID).",W
13,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,2,10,46,RUN,3,"COBB, H.",n/a,"COBB, H. RUSH FOR 3 YARDS TO THE USD43 (BILCHIK, KYLE;FRIEDEL, NICK).",L
14,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,3,7,43,PASS,4,"KANDA, J.","DAY, A.","DAY, A. PASS COMPLETE TO KANDA, J. FOR 4 YARDS TO THE USD39, OUT-OF-BOUNDS (TOLBERT, DAVID).",W
15,2019,DEFENSE,10/5/2019,MARIST,1,12:14,NO,4,3,39,PENALTY OPP,0,n/a,n/a,"DAY, A. SACKED FOR LOSS OF 12 YARDS TO THE MAR49 (GLAJCHEN, KEVIN), PENALTY MAR INTENTIONAL GROUNDING OFF-SETTING, PENALTY USD HOLDING OFF-SETTING, NO PLAY.",W
16,2019,OFFENSE,10/5/2019,MARIST,1,07:13,YES,1,10,6,RUN,5,"BINDA, JR, JOJO",n/a,"BINDA, JR, JOJO RUSH FOR 5 YARDS TO THE USD11 (DIXON, G.).",W
17,2019,OFFENSE,10/5/2019,MARIST,1,07:13,NO,2,5,11,PASS,35,"BANDY, MICHAEL","SINNETT, REID","SINNETT, REID PASS COMPLETE TO BANDY, MICHAEL FOR 35 YARDS TO THE USD46, 1ST DOWN USD (THOMPSON, S.).",W
18,2019,OFFENSE,10/5/2019,MARIST,1,07:13,NO,1,10,46,RUN,6,"BINDA, JR, JOJO",n/a,"BINDA, JR, JOJO RUSH FOR 6 YARDS TO THE MAR48 (THOMPSON, S.).",W
19,2019,OFFENSE,10/5/2019,MARIST,1,07:13,NO,2,4,48,RUN,2,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 2 YARDS TO THE MAR46 (ABILL, J.).",L
20,2019,OFFENSE,10/5/2019,MARIST,1,07:13,NO,3,2,46,RUN,1,"SMITH, TERRENCE",n/a,"SMITH, TERRENCE RUSH FOR 1 YARD TO THE MAR45 (DELATOUR, P.;TOWNSEND, D.).",L
21,2019,DEFENSE,10/5/2019,MARIST,1,03:49,YES,1,10,12,RUN,-1,"COBB, H.",n/a,"COBB, H. RUSH FOR LOSS OF 1 YARD TO THE MAR11 (VAIVAO, MARCUS;KELLY, BRYAN).",W
22,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,2,11,11,PASS,0,"OLIVENCIA, A.","DAY, A.","DAY, A. PASS INCOMPLETE TO OLIVENCIA, A. (KAMAKA, KAMA).",L
23,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,3,11,11,PASS,12,"CARPENTER, E.","DAY, A.","DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 12 YARDS TO THE MAR23, 1ST DOWN MAR, OUT-OF-BOUNDS (KELLY, BRYAN).",L
24,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,1,10,23,PASS,5,"CARPENTER, E.","DAY, A.","DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 5 YARDS TO THE MAR28 (NICHOLS, HUNTER;TOLBERT, DAVID).",L
25,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,2,5,28,PENALTY OPP,0,n/a,n/a,"DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 3 YARDS TO THE MAR31 (JOHNSON, CA), PENALTY MAR HOLDING (PRUTOS, J.) 10 YARDS TO THE MAR18, NO PLAY.",W
26,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,2,15,18,RUN,5,"DAY, A.",n/a,"DAY, A. RUSH FOR 5 YARDS TO THE MAR23 (VAIVAO, MARCUS).",L
27,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,3,10,23,PASS,32,"CARPENTER, E.","DAY, A.","DAY, A. PASS COMPLETE TO CARPENTER, E. FOR 32 YARDS TO THE USD45, 1ST DOWN MAR (NICHOLS, HUNTER).",L
28,2019,DEFENSE,10/5/2019,MARIST,1,03:49,NO,1,10,45,RUN,2,"JORDAN, D.",n/a,"JORDAN, D. RUSH FOR 2 YARDS TO THE USD43 (KAMAKA, KAMA).",W
29,2019,DEFENSE,10/5/2019,MARIST,2,03:49,NO,2,8,43,PASS,0,"OLIVENCIA, A.","DAY, A.","DAY, A. PASS INCOMPLETE TO OLIVENCIA, A..",W
30,2019,DEFENSE,10/5/2019,MARIST,2,03:49,NO,3,8,43,PASS,0,"PERSON, S.","DAY, A.","DAY, A. PASS INCOMPLETE TO PERSON, S. (JOHNSON, CA).",W
31,2019,OFFENSE,10/5/2019,MARIST,2,14:34,YES,1,10,49,PASS,49,"SPADONE, ALEX","SINNETT, REID","SINNETT, REID PASS COMPLETE TO SPADONE, ALEX FOR 49 YARDS TO THE MAR0, 1ST DOWN USD, TOUCHDOWN, CLOCK 14:25.",W
32,2019,DEFENSE,10/5/2019,MARIST,2,14:25,YES,1,10,25,RUN,6,"PERSON, S.",n/a,"PERSON, S. RUSH FOR 6 YARDS TO THE MAR31, OUT-OF-BOUNDS (KELLY, BRYAN;HAWKINS, M).",L
