PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
0,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,YES,1,10,10,RUN,1,TY BROOKS,n/a,"TY BROOKS RUSH FOR 1 YARD TO THE NDSU11, TY BROOKS RUSH FOR 3 YARDS TO THE NDSU14 (BEAU SNUGGS).",W
1,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,3,6,14,PASS,8,D. WILLIAMS,TREY LANCE,"TREY LANCE PASS COMPLETE TO D. WILLIAMS FOR 8 YARDS TO THE NDSU22, 1ST DOWN NDSU, OUT-OF-BOUNDS (DAN DELGROSSO).",L
2,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,1,10,22,RUN,11,D. WILLIAMS,n/a,"D. WILLIAMS RUSH FOR 11 YARDS TO THE NDSU33, 1ST DOWN NDSU (MASON BRUNNER).",L
3,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,1,10,33,PASS,29,C. WATSON,TREY LANCE,"TREY LANCE PASS COMPLETE TO C. WATSON FOR 29 YARDS TO THE BUTLER38, 1ST DOWN NDSU (LUKE SENNETT).",L
4,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,1,10,38,PENALTY OPP,0,n/a,n/a,PENALTY NDSU FALSE START (NOAH GINDORFF) 5 YARDS TO THE BUTLER43.,W
5,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,1,15,43,RUN,5,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR 5 YARDS TO THE BUTLER38 (BRADLEY MAGEE;JOSEPH CAMACHO).,L
6,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,2,10,38,RUN,5,TY BROOKS,n/a,TY BROOKS RUSH FOR 5 YARDS TO THE BUTLER33 (DEVIN AGUILAR;MICKEY KANE).,L
7,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,3,5,33,RUN,33,TREY LANCE,n/a,"TREY LANCE RUSH FOR 33 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 10:20.",L
8,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,14:50,NO,1,3,3,RUN,0,JAKE REINHOLZ,n/a,JAKE REINHOLZ RUSH ATTEMPT GOOD.,W
9,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,10:14,YES,1,10,32,RUN,-1,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR LOSS OF 1 YARD TO THE BUTLER31 (DERREK TUSZKA).,L
10,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,10:14,NO,2,11,31,RUN,4,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 4 YARDS TO THE BUTLER35 (JABRIL COX).,W
11,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,10:14,NO,3,7,35,PASS,0,ADAM BAKER,SAM BROWN,SAM BROWN PASS INCOMPLETE TO ADAM BAKER (JOSH HAYES).,L
12,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,08:38,NO,1,10,32,RUN,21,TY BROOKS,n/a,"TY BROOKS RUSH FOR 21 YARDS TO THE BUTLER47, 1ST DOWN NDSU (DAN DELGROSSO).",L
13,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,08:38,NO,1,10,47,PASS,47,PHOENIX SPROLES,TREY LANCE,"TREY LANCE PASS COMPLETE TO PHOENIX SPROLES FOR 47 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 07:58.",L
14,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,07:52,YES,1,10,20,PASS,10,BRAD SZNAJDER,SAM BROWN,"SAM BROWN PASS COMPLETE TO BRAD SZNAJDER FOR 10 YARDS TO THE BUTLER30, 1ST DOWN BUTLER, OUT-OF-BOUNDS (JABRIL COX).",W
15,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,07:52,NO,1,10,30,RUN,4,NICK ORLANDO,n/a,NICK ORLANDO RUSH FOR 4 YARDS TO THE BUTLER34 (JAMES HENDRICKS).,L
16,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,07:52,NO,2,6,34,PASS,0,ADAM BAKER,SAM BROWN,SAM BROWN PASS INCOMPLETE TO ADAM BAKER (M. BRIDGES).,L
17,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,07:52,NO,3,6,34,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS.,L
18,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,1,10,29,RUN,6,TY BROOKS,n/a,TY BROOKS RUSH FOR 6 YARDS TO THE NDSU35 (MASON BRUNNER).,L
19,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,2,4,35,RUN,6,ADAM COFIELD,n/a,"ADAM COFIELD RUSH FOR 6 YARDS TO THE NDSU41, 1ST DOWN NDSU (LUKE SENNETT;JOE ZUCCARI).",L
20,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,1,10,41,RUN,6,D. WILLIAMS,n/a,D. WILLIAMS RUSH FOR 6 YARDS TO THE NDSU47 (MASON BRUNNER).,L
21,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,2,4,47,PASS,8,JOSH BABICZ,TREY LANCE,"TREY LANCE PASS COMPLETE TO JOSH BABICZ FOR 8 YARDS TO THE BUTLER45, 1ST DOWN NDSU.",L
22,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,1,10,45,RUN,6,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR 6 YARDS TO THE BUTLER39 (MASON BRUNNER).,L
23,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,06:22,NO,2,4,39,RUN,-6,TREY LANCE,n/a,"TREY LANCE RUSH FOR LOSS OF 6 YARDS TO THE BUTLER45, FUMBLE BY TREY LANCE RECOVERED BY BUTLER MASON BRUNNER AT BUTLER46.",W
24,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,03:23,YES,1,10,46,PASS,0,ADAM BAKER,SAM BROWN,SAM BROWN PASS INCOMPLETE TO ADAM BAKER.,L
25,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,03:23,NO,2,10,46,RUN,1,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 1 YARD TO THE BUTLER47 (DESTIN TALBERT;JACKSON HANKEY).,W
26,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,03:23,NO,3,9,47,PASS,7,BRAD SZNAJDER,SAM BROWN,SAM BROWN PASS COMPLETE TO BRAD SZNAJDER FOR 7 YARDS TO THE NDSU46 (JACKSON HANKEY).,L
27,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,1,03:23,NO,4,2,46,PASS,0,BRAD SZNAJDER,SAM BROWN,"SAM BROWN PASS INCOMPLETE TO BRAD SZNAJDER (JAMES HENDRICKS), QB HURRY BY DERREK TUSZKA.",L
28,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,01:40,YES,1,10,46,PENALTY OPP,0,n/a,n/a,"D. WILLIAMS RUSH FOR 5 YARDS TO THE BUTLER49 (JOE ZUCCARI), PENALTY NDSU HOLDING (DILLON RADUNZ) 10 YARDS TO THE NDSU41.",W
29,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,01:40,NO,1,15,41,OTHER,0,n/a,n/a,1ST AND 15.,n/a
30,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,01:40,NO,1,15,41,PASS,12,HUNTER LUEPKE,TREY LANCE,TREY LANCE PASS COMPLETE TO HUNTER LUEPKE FOR 12 YARDS TO THE BUTLER47 (JOE ZUCCARI).,L
31,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,1,01:40,NO,2,3,47,RUN,0,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR NO GAIN TO THE BUTLER47 (MASON BRUNNER;NICK MAHALAK).,W
32,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,01:40,NO,3,3,47,RUN,1,D. WILLIAMS,n/a,D. WILLIAMS RUSH FOR 1 YARD TO THE BUTLER46 (MICKEY KANE).,W
33,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,14:18,YES,1,10,6,RUN,1,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 1 YARD TO THE BUTLER7 (COSTNER CHING;JACKSON HANKEY).,L
34,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,14:18,NO,2,9,7,PASS,3,BRAD HUTH,SAM BROWN,"SAM BROWN PASS COMPLETE TO BRAD HUTH FOR 3 YARDS TO THE BUTLER10, OUT-OF-BOUNDS (JAMES HENDRICKS).",W
35,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,14:18,NO,3,6,10,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS (JOSH HAYES).,L
36,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,14:18,NO,4,6,10,PENALTY OPP,0,n/a,n/a,PENALTY BUTLER DELAY OF GAME 5 YARDS TO THE BUTLER5.,W
37,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,12:38,NO,1,10,40,RUN,11,TY BROOKS,n/a,"TY BROOKS RUSH FOR 11 YARDS TO THE BUTLER29, 1ST DOWN NDSU (BEAU SNUGGS).",L
38,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,12:38,NO,1,10,29,PASS,0,C. WATSON,TREY LANCE,TREY LANCE PASS INCOMPLETE TO C. WATSON (CAM BROWNING).,W
39,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,12:38,NO,2,10,29,RUN,11,D. WILLIAMS,n/a,"D. WILLIAMS RUSH FOR 11 YARDS TO THE BUTLER18, 1ST DOWN NDSU (BEAU SNUGGS).",L
40,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,12:38,NO,1,10,18,RUN,3,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR 3 YARDS TO THE BUTLER15 (MASON BRUNNER).,W
41,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,12:38,NO,2,7,15,PASS,15,JOSH BABICZ,TREY LANCE,"TREY LANCE PASS COMPLETE TO JOSH BABICZ FOR 15 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 11:02.",L
42,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,YES,1,10,30,RUN,3,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 3 YARDS TO THE BUTLER33 (JAXON BROWN;DERREK TUSZKA).,L
43,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,NO,2,7,33,RUN,3,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 3 YARDS TO THE BUTLER36 (JAXON BROWN;JACK DARNELL).,W
44,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,NO,3,4,36,PASS,5,BRAD SZNAJDER,SAM BROWN,"SAM BROWN PASS COMPLETE TO BRAD SZNAJDER FOR 5 YARDS TO THE BUTLER41, 1ST DOWN BUTLER, OUT-OF-BOUNDS (JACKSON HANKEY).",W
45,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,NO,1,10,41,PASS,-7,SAM BROWN,n/a,SAM BROWN SACKED FOR LOSS OF 7 YARDS TO THE BUTLER34 (JUSTICE KELLY).,L
46,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,NO,2,17,34,RUN,-1,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR LOSS OF 1 YARD TO THE BUTLER33 (M. BRIDGES).,W
47,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,10:56,NO,4,18,33,PENALTY OPP,0,n/a,n/a,PENALTY BUTLER HOLDING (MASON BRUNNER) 10 YARDS TO THE BUTLER23.,W
48,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,07:24,YES,1,10,43,RUN,7,TY BROOKS,n/a,TY BROOKS RUSH FOR 7 YARDS TO THE 50 YARDLINE (NICK MAHALAK).,L
49,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,07:24,NO,2,3,50,PASS,24,PHOENIX SPROLES,TREY LANCE,"TREY LANCE PASS COMPLETE TO PHOENIX SPROLES FOR 24 YARDS TO THE BUTLER26, 1ST DOWN NDSU (LUKE SENNETT;CAM BROWNING).",L
50,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,07:24,NO,1,10,26,RUN,0,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR NO GAIN TO THE BUTLER26 (JORDAN CASELBER).,W
51,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,07:24,NO,2,10,26,PASS,26,NOAH GINDORFF,TREY LANCE,"TREY LANCE PASS COMPLETE TO NOAH GINDORFF FOR 26 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 05:24.",L
52,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,05:17,YES,1,10,25,PASS,0,BRAD SZNAJDER,SAM BROWN,SAM BROWN PASS INCOMPLETE TO BRAD SZNAJDER.,L
53,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,05:17,NO,2,10,25,PENALTY OPP,0,n/a,n/a,"KAVON SAMUELS RUSH FOR 15 YARDS TO THE BUTLER40 (MICHAEL TUTSIE), PENALTY BUTLER CLIPPING (JOHN MCARTHUR) 12 YARDS TO THE BUTLER13, NO PLAY.",W
54,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,05:17,NO,2,22,13,RUN,0,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR NO GAIN TO THE BUTLER13 (DERREK TUSZKA).,W
55,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,05:17,NO,3,22,13,PASS,0,THE BUTLER31,SAM BROWN,"SAM BROWN PASS INTERCEPTED BY JAMES HENDRICKS AT THE BUTLER32, JAMES HENDRICKS RETURN 1 YARDS TO THE BUTLER31.",L
56,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,YES,1,10,31,RUN,4,D. WILLIAMS,n/a,D. WILLIAMS RUSH FOR 4 YARDS TO THE BUTLER27 (MASON BRUNNER;DAN DELGROSSO).,W
57,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,2,6,27,PENALTY OPP,0,n/a,n/a,"D. WILLIAMS RUSH FOR 27 YARDS TO THE BUTLER0, CLOCK 03:09, PENALTY NDSU ILLEGAL BLOCK 15 YARDS TO THE BUTLER42, NO PLAY.",W
58,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,2,21,42,RUN,3,TREY LANCE,n/a,TREY LANCE RUSH FOR 3 YARDS TO THE BUTLER39 (DAN DELGROSSO).,L
59,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,3,18,39,RUN,26,TREY LANCE,n/a,"TREY LANCE RUSH FOR 26 YARDS TO THE BUTLER13, 1ST DOWN NDSU, OUT-OF-BOUNDS (CAM BROWNING).",L
60,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,1,10,13,RUN,7,TY BROOKS,n/a,TY BROOKS RUSH FOR 7 YARDS TO THE BUTLER6 (MICKEY KANE;LUKE SENNETT).,L
61,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,2,3,6,RUN,3,D. WILLIAMS,n/a,"D. WILLIAMS RUSH FOR 3 YARDS TO THE BUTLER3, 1ST DOWN NDSU (DAN DELGROSSO;HOLDEN SEMANCIK).",W
62,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,03:58,NO,1,3,3,PASS,3,JOSH BABICZ,TREY LANCE,"TREY LANCE PASS COMPLETE TO JOSH BABICZ FOR 3 YARDS TO THE BUTLER0, TOUCHDOWN, CLOCK 00:45.",W
63,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:40,YES,1,10,30,RUN,15,BRAD SZNAJDER,n/a,"BRAD SZNAJDER RUSH FOR 15 YARDS TO THE BUTLER45, 1ST DOWN BUTLER (JOSH HAYES).",W
64,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:40,NO,1,10,45,PASS,10,STEPHEN DENNIS,SAM BROWN,"SAM BROWN PASS COMPLETE TO STEPHEN DENNIS FOR 10 YARDS TO THE NDSU45, 1ST DOWN BUTLER, OUT-OF-BOUNDS (JOSH HAYES).",W
65,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:40,NO,1,10,45,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS.,L
66,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:40,NO,2,10,45,PASS,10,STEPHEN DENNIS,SAM BROWN,"SAM BROWN PASS COMPLETE TO STEPHEN DENNIS FOR 10 YARDS TO THE NDSU35, 1ST DOWN BUTLER (JOSH HAYES).",W
67,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:40,NO,1,10,35,OTHER,0,n/a,n/a,"DREW BEVELHIMER FIELD GOAL ATTEMPT FROM 52 MISSED - WIDE LEFT, SPOT AT NDSU35, CLOCK 00:00.",n/a
68,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,2,00:00,NO,1,10,35,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
69,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,YES,1,10,25,PASS,11,BRAD HUTH,SAM BROWN,"SAM BROWN PASS COMPLETE TO BRAD HUTH FOR 11 YARDS TO THE BUTLER36, 1ST DOWN BUTLER.",W
70,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,1,10,36,RUN,9,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 9 YARDS TO THE BUTLER45 (AARON MERCADEL).,W
71,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,2,1,45,RUN,4,BRAD SZNAJDER,n/a,"BRAD SZNAJDER RUSH FOR 4 YARDS TO THE BUTLER49, 1ST DOWN BUTLER (MICHAEL TUTSIE;JACKSON HANKEY).",L
72,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,1,10,49,RUN,-2,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR LOSS OF 2 YARDS TO THE BUTLER47 (MATT BIEGLER).,L
73,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,2,12,47,PASS,16,JOHN TURLEY,SAM BROWN,"SAM BROWN PASS COMPLETE TO JOHN TURLEY FOR 16 YARDS TO THE NDSU37, 1ST DOWN BUTLER, OUT-OF-BOUNDS (JACKSON HANKEY).",W
74,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,1,10,37,PASS,0, ,SAM BROWN,SAM BROWN PASS INCOMPLETE (COLE KARCZ).,L
75,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,2,10,37,RUN,7,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR 7 YARDS TO THE NDSU30 (MICHAEL TUTSIE;JACK DARNELL).,W
76,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,3,3,30,RUN,4,NICK ORLANDO,n/a,"NICK ORLANDO RUSH FOR 4 YARDS TO THE NDSU26, 1ST DOWN BUTLER, OUT-OF-BOUNDS (JABRIL COX).",W
77,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,1,10,26,RUN,14,BRAD SZNAJDER,n/a,"BRAD SZNAJDER RUSH FOR 14 YARDS TO THE NDSU12, 1ST DOWN BUTLER (MICHAEL TUTSIE).",W
78,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,1,10,12,RUN,0,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR NO GAIN TO THE NDSU12 (AARON MERCADEL;JACKSON HANKEY).,L
79,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,2,10,12,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS (M. BRIDGES).,W
80,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,3,10,12,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS.,L
81,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,15:00,NO,4,10,12,OTHER,0,n/a,n/a,"DREW BEVELHIMER FIELD GOAL ATTEMPT FROM 29 GOOD, CLOCK 09:47.",n/a
82,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,09:30,YES,1,10,20,RUN,20,D. WILLIAMS,n/a,"D. WILLIAMS RUSH FOR 20 YARDS TO THE NDSU40, 1ST DOWN NDSU (MAX WIRTH;MICKEY KANE).",L
83,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,09:30,NO,1,10,40,RUN,9,ADAM COFIELD,n/a,ADAM COFIELD RUSH FOR 9 YARDS TO THE NDSU49 (LUKE SENNETT).,L
84,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,09:30,NO,2,1,49,RUN,2,ADAM COFIELD,n/a,"ADAM COFIELD RUSH FOR 2 YARDS TO THE BUTLER49, 1ST DOWN NDSU (MASON BRUNNER).",W
85,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,09:30,NO,1,10,49,PASS,13,ZACH MATHIS,TREY LANCE,"TREY LANCE PASS COMPLETE TO ZACH MATHIS FOR 13 YARDS TO THE BUTLER36, 1ST DOWN NDSU, OUT-OF-BOUNDS (MAX WIRTH).",L
86,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,09:30,NO,1,10,36,RUN,36,TY BROOKS,n/a,"TY BROOKS RUSH FOR 36 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 07:45.",L
87,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,07:45,YES,1,10,25,PASS,6,AUSTIN SCHWANTZ,SAM BROWN,SAM BROWN PASS COMPLETE TO AUSTIN SCHWANTZ FOR 6 YARDS TO THE BUTLER31 (MICHAEL TUTSIE).,W
88,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,07:45,NO,2,4,31,RUN,0,BRAD SZNAJDER,n/a,BRAD SZNAJDER RUSH FOR NO GAIN TO THE BUTLER31 (COLE KARCZ;DERREK TUSZKA).,L
89,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,07:45,NO,3,4,31,PASS,0,STEPHEN DENNIS,SAM BROWN,SAM BROWN PASS INCOMPLETE TO STEPHEN DENNIS (DESTIN TALBERT).,L
90,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:25,NO,1,10,39,RUN,61,TREY LANCE,n/a,"TREY LANCE RUSH FOR 61 YARDS TO THE BUTLER0, 1ST DOWN NDSU, TOUCHDOWN, CLOCK 06:14.",L
91,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,YES,1,10,26,RUN,0,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR NO GAIN TO THE BUTLER26 (TONY PIERCE).,L
92,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,2,10,26,PENALTY OPP,0,n/a,n/a,PENALTY BUTLER FALSE START (ADAM BAKER) 5 YARDS TO THE BUTLER21.,W
93,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,2,15,21,PASS,3,KAVON SAMUELS,SAM BROWN,SAM BROWN PASS COMPLETE TO KAVON SAMUELS FOR 3 YARDS TO THE BUTLER24 (JAMES KACZOR).,W
94,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,3,12,24,PENALTY OPP,0,n/a,n/a,"SAM BROWN PASS INCOMPLETE TO ADAM BAKER, PENALTY NDSU PASS INTERFERENCE (JOSH HAYES) 13 YARDS TO THE BUTLER37, 1ST DOWN BUTLER, NO PLAY.",W
95,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,1,10,37,RUN,0,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR NO GAIN TO THE BUTLER37 (B. OGBU;LANE TUCKER).,L
96,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,2,10,37,PASS,1,KAVON SAMUELS,SAM BROWN,SAM BROWN PASS COMPLETE TO KAVON SAMUELS FOR 1 YARD TO THE BUTLER38 (JOSH HAYES;MASON HOFSTEDT).,W
97,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,3,9,38,PENALTY OPP,0,n/a,n/a,PENALTY BUTLER FALSE START (NICK LUCAS) 5 YARDS TO THE BUTLER33.,W
98,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,3,06:06,NO,3,14,33,RUN,3,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR 3 YARDS TO THE BUTLER36 (JAXON BROWN).,L
99,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,02:07,YES,1,10,38,OTHER,0,n/a,n/a,ZEB NOLAND AT QB FOR NORTH DAKOTA STATE.,n/a
100,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,02:07,NO,1,10,38,RUN,3,SAYBEIN CLARK,n/a,SAYBEIN CLARK RUSH FOR 3 YARDS TO THE NDSU41 (JORDAN CASELBER).,W
101,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,02:07,NO,2,7,41,RUN,5,SAYBEIN CLARK,n/a,SAYBEIN CLARK RUSH FOR 5 YARDS TO THE NDSU46 (DEVIN AGUILAR).,L
102,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,3,02:07,NO,3,2,46,RUN,1,SAYBEIN CLARK,n/a,SAYBEIN CLARK RUSH FOR 1 YARD TO THE NDSU47 (RYAN PERKINS;TOMMY CARLSEN).,W
103,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,4,14:53,YES,1,10,20,RUN,1,KAVON SAMUELS,n/a,KAVON SAMUELS RUSH FOR 1 YARD TO THE BUTLER21 (COSTNER CHING).,L
104,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,4,14:53,NO,2,9,21,PASS,3,AUSTIN SCHWANTZ,SAM BROWN,"SAM BROWN PASS COMPLETE TO AUSTIN SCHWANTZ FOR 3 YARDS TO THE BUTLER24, OUT-OF-BOUNDS (BEAU PAULY).",W
105,2019,OFFENSE,8/31/2019,NORTH DAKOTA STATE,4,14:53,NO,3,6,24,RUN,3,SAM BROWN,n/a,"SAM BROWN RUSH FOR 3 YARDS TO THE BUTLER27, OUT-OF-BOUNDS.",L
106,2019,DEFENSE,8/31/2019,NORTH DAKOTA STATE,4,12:57,NO,1,10,28,RUN,5,SAYBEIN CLARK,n/a,SAYBEIN CLARK RUSH FOR 5 YARDS TO THE NDSU33 (BRADLEY MAGEE;MASON BRUNNER).,L
