PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
29,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,06:08,NO,3,9,16,PASS,29,"RUTKIEWICZ,KACP FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO RUTKIEWICZ,KACP FOR 29 YARDS TO THE ILS45, 1ST DOWN ILS, OUT-OF-BOUNDS (RAY-GARVIN).",L
30,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,06:08,NO,1,10,45,RUN,3,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 3 YARDS TO THE ILS48 (DILLARD;TAYLOR).",W
31,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,06:08,NO,2,7,48,PASS,0,"HALEY,BRAXTON","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO HALEY,BRAXTON.",W
32,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,06:08,NO,3,7,48,OTHER,0,n/a,n/a,QB HURRY BY RAY-GARVIN.,n/a
33,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,06:08,NO,3,7,48,RUN,52,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 52 YARDS TO THE MOR0, 1ST DOWN ILS, TOUCHDOWN, CLOCK 03:09.",L
34,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,YES,1,10,19,PASS,8,PETERS FOR,PAPPAS,"PAPPAS PASS COMPLETE TO PETERS FOR 8 YARDS TO THE MOR27 (BROWN,IVERSON).",W
35,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,NO,2,2,27,RUN,4,"SMITH, JOVA",n/a,"SMITH, JOVA RUSH FOR 4 YARDS TO THE MOR31, 1ST DOWN MOR (DEFOREST,TY).",W
36,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,NO,1,10,31,RUN,-1,"SMITH, JOVA",n/a,"SMITH, JOVA RUSH FOR LOSS OF 1 YARD TO THE MOR30 (MCKNIGHT,ROMEO;SIMON,BRANDON).",L
37,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,NO,2,11,30,PASS,6,HURST FOR,PAPPAS,"PAPPAS PASS COMPLETE TO HURST FOR 6 YARDS TO THE MOR36 (TAYLOR,DEVIN).",W
38,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,NO,3,5,36,PENALTY OPP,0,n/a,n/a,PENALTY MOR FALSE START (75) 5 YARDS TO THE MOR31.,W
39,2019,OFFENSE,9/7/2019,ILLINOIS STATE,1,03:04,NO,3,10,31,PASS,-6,PAPPAS,n/a,"PAPPAS SACKED FOR LOSS OF 6 YARDS TO THE MOR25 (WASHINGTON,DEMA).",L
40,2019,DEFENSE,9/7/2019,ILLINOIS STATE,1,00:09,YES,1,10,38,RUN,-1,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR LOSS OF 1 YARD TO THE ILS37 (MEECH;GRIEGO).",W
41,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,2,11,37,PASS,-4,"DAVIS,BRADY",n/a,"DAVIS,BRADY SACKED FOR LOSS OF 4 YARDS TO THE ILS33 (BENVIE).",W
42,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,3,15,33,PASS,18,"NAGEL,AUSTIN FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO NAGEL,AUSTIN FOR 18 YARDS TO THE MOR49, 1ST DOWN ILS (HOLLAND).",L
43,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,1,10,49,RUN,11,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 11 YARDS TO THE MOR38, 1ST DOWN ILS, OUT-OF-BOUNDS (AUSTIN).",L
44,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,1,10,38,PASS,0,"LOMBARDI,JOEY","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO LOMBARDI,JOEY.",W
45,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,2,10,38,RUN,6,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 6 YARDS TO THE MOR32, OUT-OF-BOUNDS.",L
46,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,3,4,32,PASS,-3,"ROBINSON,JAMES FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO ROBINSON,JAMES FOR LOSS OF 3 YARDS TO THE MOR35 (BENVIE;DRAPER).",W
47,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,4,7,35,PASS,9,"LOMBARDI,JOEY FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO LOMBARDI,JOEY FOR 9 YARDS TO THE MOR26, 1ST DOWN ILS.",L
48,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,00:09,NO,1,10,26,PASS,0,THE MOR10,"DAVIS,BRADY","DAVIS,BRADY PASS INTERCEPTED BY BARBEE AT THE MOR10, BARBEE RETURN 0 YARDS TO THE MOR10.",W
49,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,11:25,YES,1,10,10,PASS,0,"HUFFMAN, DROPPED",PAPPAS,"PAPPAS PASS INCOMPLETE TO HUFFMAN, DROPPED PASS.",L
50,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,11:25,NO,2,10,10,RUN,-3,AGUERO,n/a,"AGUERO RUSH FOR LOSS OF 3 YARDS TO THE MOR7 (CLARK,TUVONE), PENALTY MOR HOLDING DECLINED.",L
51,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,11:25,NO,3,13,7,PASS,3,HURST FOR,PAPPAS,"PAPPAS PASS COMPLETE TO HURST FOR 3 YARDS TO THE MOR10 (BROWN,IVERSON).",L
52,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,11:25,NO,4,10,10,PENALTY OPP,0,n/a,n/a,PENALTY MOR DELAY OF GAME 5 YARDS TO THE MOR5.,W
53,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,YES,1,10,46,RUN,17,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR 17 YARDS TO THE MOR37, 1ST DOWN ILS, OUT-OF-BOUNDS (HOLLAND).",L
54,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,1,10,37,RUN,3,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 3 YARDS TO THE MOR34 (BARONGI).",W
55,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,2,7,34,RUN,3,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR 3 YARDS TO THE MOR31 (BARONGI;BALLMAN).",L
56,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,3,4,31,RUN,8,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 8 YARDS TO THE MOR23, 1ST DOWN ILS, OUT-OF-BOUNDS (DILLARD).",L
57,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,1,10,23,RUN,6,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR 6 YARDS TO THE MOR17 (HOLLAND).",L
58,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,2,4,17,RUN,2,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 2 YARDS TO THE MOR15 (BENVIE).",W
59,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,3,2,15,RUN,3,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 3 YARDS TO THE MOR12, 1ST DOWN ILS (BENVIE).",L
60,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,1,10,12,RUN,1,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 1 YARD TO THE MOR11 (TAYLOR;HUTCHERSON).",W
61,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,09:56,NO,2,9,11,PASS,11,"EDGAR,ANDREW FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO EDGAR,ANDREW FOR 11 YARDS TO THE MOR0, 1ST DOWN ILS, TOUCHDOWN, CLOCK 05:06.",L
62,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,05:06,YES,1,10,25,OTHER,0,n/a,n/a,MOR BALL ON MOR25.,n/a
63,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,05:06,NO,1,10,25,RUN,3,"SMITH, JOVA",n/a,"SMITH, JOVA RUSH FOR 3 YARDS TO THE MOR28 (WASHINGTON,DEMA).",L
64,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,05:06,NO,2,7,28,RUN,2,"SMITH, JOVA",n/a,"SMITH, JOVA RUSH FOR 2 YARDS TO THE MOR30 (RIDGEWAY,JOHN;WASHINGTON,DEMA).",W
65,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,05:06,NO,3,5,30,PASS,0,"MATTINGLY, QB",PAPPAS,"PAPPAS PASS INCOMPLETE TO MATTINGLY, QB HURRY BY DEFOREST,TY.",L
66,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,04:03,YES,1,10,45,RUN,21,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 21 YARDS TO THE MOR34, 1ST DOWN ILS, OUT-OF-BOUNDS (CONVENUTO).",L
67,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,04:03,NO,1,10,34,PASS,0,"HALEY,BRAXTON (HOLLAND)","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO HALEY,BRAXTON (HOLLAND).",W
68,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,04:03,NO,2,10,34,RUN,34,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 34 YARDS TO THE MOR0, 1ST DOWN ILS, TOUCHDOWN, CLOCK 03:17.",L
69,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,YES,1,10,25,OTHER,0,n/a,n/a,MOR BALL ON MOR25.,n/a
70,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,1,10,25,PASS,1,HOLDER FOR,PAPPAS,"PAPPAS PASS COMPLETE TO HOLDER FOR 1 YARD TO THE MOR26 (TAYLOR,DEVIN).",L
71,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,2,9,26,RUN,6,AGUERO,n/a,"AGUERO RUSH FOR 6 YARDS TO THE MOR32 (ISBELL,CLAYTON;WASHINGTON,DEMA).",W
72,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,3,3,32,RUN,15,PAPPAS,n/a,"PAPPAS RUSH FOR 15 YARDS TO THE MOR47, 1ST DOWN MOR, OUT-OF-BOUNDS (KIRK,LUTHER).",W
73,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,1,10,47,RUN,4,AGUERO,n/a,"AGUERO RUSH FOR 4 YARDS TO THE ILS49 (ISBELL,CLAYTON).",L
74,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,2,6,49,PASS,16,HURST FOR,PAPPAS,"PAPPAS PASS COMPLETE TO HURST FOR 16 YARDS TO THE ILS33, 1ST DOWN MOR (CLARK,TUVONE;TAYLOR,DEVIN).",W
75,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,03:17,NO,1,10,33,PASS,0,THE ILS20,PAPPAS,"PAPPAS PASS INTERCEPTED BY ISBELL,CLAYTON AT THE ILS7, ISBELL,CLAYTON RETURN 13 YARDS TO THE ILS20 (PETERS).",L
76,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,01:10,YES,1,10,20,PENALTY OPP,0,n/a,n/a,"DAVIS,BRADY PASS INCOMPLETE, QB HURRY BY DILLARD, PENALTY ILS HOLDING OFF-SETTING, PENALTY MOR HOLDING OFF-SETTING, NO PLAY.",W
77,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,01:10,NO,1,10,20,PASS,14,"BLACKMAN,COLE FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO BLACKMAN,COLE FOR 14 YARDS TO THE ILS34, 1ST DOWN ILS (CONVENUTO;HOLLAND), QB HURRY BY DILLARD.",L
78,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,01:10,NO,1,10,34,RUN,6,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 6 YARDS TO THE ILS40 (TAYLOR).",L
79,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,01:10,NO,2,4,40,PASS,0,"LOMBARDI,JOEY","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO LOMBARDI,JOEY.",W
80,2019,DEFENSE,9/7/2019,ILLINOIS STATE,2,01:10,NO,3,4,40,PASS,0,"LOMBARDI,JOEY","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO LOMBARDI,JOEY.",W
81,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,00:30,YES,1,10,22,RUN,5,"SMITH, JOVA",n/a,"SMITH, JOVA RUSH FOR 5 YARDS TO THE MOR27 (SIMON,BRANDON;FEHRMANN,BLAKE).",W
82,2019,OFFENSE,9/7/2019,ILLINOIS STATE,2,00:30,NO,2,5,27,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
83,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,15:00,YES,1,10,25,OTHER,0,n/a,n/a,MOR BALL ON MOR25.,n/a
84,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,15:00,NO,1,10,25,RUN,4,AGUERO,n/a,"AGUERO RUSH FOR 4 YARDS TO THE MOR29 (WASHINGTON,DEMA).",L
85,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,15:00,NO,2,6,29,RUN,0,AGUERO,n/a,"AGUERO RUSH FOR NO GAIN TO THE MOR29 (RIDGEWAY,JOHN;CLARK,TUVONE).",L
86,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,15:00,NO,3,6,29,RUN,1,AGUERO,n/a,"AGUERO RUSH FOR 1 YARD TO THE MOR30 (MCKNIGHT,ROMEO).",L
87,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,YES,1,10,31,RUN,8,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 8 YARDS TO THE ILS39, OUT-OF-BOUNDS (AUSTIN).",L
88,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,NO,2,2,39,RUN,4,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 4 YARDS TO THE ILS43, 1ST DOWN ILS, OUT-OF-BOUNDS (HUTCHERSON).",L
89,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,NO,1,10,43,RUN,6,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 6 YARDS TO THE ILS49 (BENVIE;BROWN).",L
90,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,NO,2,4,49,RUN,-5,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR LOSS OF 5 YARDS TO THE ILS44 (TAYLOR).",W
91,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,NO,3,9,44,PENALTY OPP,0,n/a,n/a,"DAVIS,BRADY PASS COMPLETE TO RUTKIEWICZ,KACP FOR 25 YARDS TO THE MOR31, OUT-OF-BOUNDS (HUTCHERSON), PENALTY ILS HOLDING (SOLOMON,ADAM) 10 YARDS TO THE ILS34, NO PLAY, PENALTY ILS UNSPORTSMANLIKE CONDUCT (SOLOMON,ADAM) 15 YARDS TO THE ILS19, NO PLAY.",W
92,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,13:37,NO,3,34,19,RUN,5,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 5 YARDS TO THE ILS24, OUT-OF-BOUNDS (TAYLOR).",W
93,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,10:13,YES,1,10,36,PENALTY OPP,0,n/a,n/a,"SMITH, JOVA RUSH FOR 4 YARDS TO THE MOR40, OUT-OF-BOUNDS (UPHOFF,CHRISTIA), PENALTY MOR HOLDING (MARRIOTT) 10 YARDS TO THE MOR26, NO PLAY.",W
94,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,10:13,NO,1,20,26,PASS,22,HUFFMAN FOR,PAPPAS,"PAPPAS PASS COMPLETE TO HUFFMAN FOR 22 YARDS TO THE MOR48, 1ST DOWN MOR, OUT-OF-BOUNDS (KIRK,LUTHER).",W
95,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,10:13,NO,1,10,48,PASS,-6,PAPPAS,n/a,"PAPPAS SACKED FOR LOSS OF 6 YARDS TO THE MOR42 (PODKULSKI,STEVE).",L
96,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,10:13,NO,2,16,42,PASS,0,"SMITH, JOVE",PAPPAS,"PAPPAS PASS INCOMPLETE TO SMITH, JOVE.",W
97,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,10:13,NO,3,16,42,PASS,2,"SMITH, JOVA",PAPPAS,"PAPPAS PASS COMPLETE TO SMITH, JOVA FOR 2 YARDS TO THE MOR44 (TAYLOR,DEVIN), PENALTY MOR PERSONAL FOUL DECLINED.",L
98,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,YES,1,10,12,PASS,0,"GRIMES,TAYLOR","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO GRIMES,TAYLOR.",W
99,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,2,10,12,RUN,5,"NAGEL,AUSTIN",n/a,"NAGEL,AUSTIN RUSH FOR 5 YARDS TO THE ILS17 (HOLLAND;BURDNO).",L
100,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,3,5,17,PASS,6,"LOMBARDI,JOEY FOR","DAVIS,BRADY","DAVIS,BRADY PASS COMPLETE TO LOMBARDI,JOEY FOR 6 YARDS TO THE ILS23, 1ST DOWN ILS (HOLLAND).",L
101,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,1,10,23,RUN,9,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR 9 YARDS TO THE ILS32 (AUSTIN).",L
102,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,2,1,32,RUN,-1,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR LOSS OF 1 YARD TO THE ILS31 (GRIEGO).",W
103,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,3,2,31,PENALTY OPP,0,n/a,n/a,"DAVIS,BRADY RUSH FOR 1 YARD TO THE ILS32 (DRAPER), PENALTY MOR SUBSTITUTION INFRACTION 5 YARDS TO THE ILS36, 1ST DOWN ILS, NO PLAY.",W
104,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,1,10,36,PASS,0,"GRIMES,TAYLOR (HOLLAND),","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO GRIMES,TAYLOR (HOLLAND), QB HURRY BY BALLMAN.",W
105,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,08:25,NO,2,10,36,PASS,0,THE ILS41,"DAVIS,BRADY","DAVIS,BRADY PASS INTERCEPTED BY AUSTIN AT THE ILS44, AUSTIN RETURN 3 YARDS TO THE ILS41 (HALEY,BRAXTON).",L
106,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,YES,1,10,41,PASS,19,ADAMS FOR,PAPPAS,"PAPPAS PASS COMPLETE TO ADAMS FOR 19 YARDS TO THE ILS22, 1ST DOWN MOR (UPHOFF,CHRISTIA).",W
107,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,NO,1,10,22,PASS,14,PETERS FOR,PAPPAS,"PAPPAS PASS COMPLETE TO PETERS FOR 14 YARDS TO THE ILS8, 1ST DOWN MOR (SIMON,BRANDON).",W
108,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,NO,1,8,8,RUN,2,AGUERO,n/a,"AGUERO RUSH FOR 2 YARDS TO THE ILS6 (LEWAN,JASON;DEFOREST,TY).",L
109,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,NO,2,6,6,RUN,3,PAPPAS,n/a,"PAPPAS RUSH FOR 3 YARDS TO THE ILS3 (LEWAN,JASON).",W
110,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,NO,3,3,3,PASS,0,LAYE,PAPPAS,PAPPAS PASS INCOMPLETE TO LAYE.,L
111,2019,OFFENSE,9/7/2019,ILLINOIS STATE,3,05:37,NO,4,3,3,PASS,3,PETERS FOR,PAPPAS,"PAPPAS PASS COMPLETE TO PETERS FOR 3 YARDS TO THE ILS0, TOUCHDOWN, CLOCK 04:02.                                                                                                                    RULING OF TOUCHDOWN WAS REVIEWED, AND CONFIRMED.",W
112,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,YES,1,10,27,RUN,5,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 5 YARDS TO THE ILS32 (HOLLAND).",L
113,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,2,5,32,PASS,0,"NAGEL,AUSTIN (AUSTIN)","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO NAGEL,AUSTIN (AUSTIN).",W
114,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,3,5,32,RUN,6,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 6 YARDS TO THE ILS38, 1ST DOWN ILS, OUT-OF-BOUNDS.",L
115,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,1,10,38,RUN,14,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 14 YARDS TO THE MOR48, 1ST DOWN ILS, OUT-OF-BOUNDS (HOLLAND).",L
116,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,1,10,48,PASS,0,"GRIMES,TAYLOR","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO GRIMES,TAYLOR.",W
117,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,2,10,48,RUN,14,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 14 YARDS TO THE MOR34, 1ST DOWN ILS (CAMPBELL).",L
118,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,1,10,34,RUN,18,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 18 YARDS TO THE MOR16, 1ST DOWN ILS, OUT-OF-BOUNDS (HUTCHERSON).",L
119,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,1,10,16,RUN,7,"DAVIS,BRADY",n/a,"DAVIS,BRADY RUSH FOR 7 YARDS TO THE MOR9 (TAYLOR;HOLLAND).",L
120,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,2,3,9,PASS,0,"ROGERS,ERIC, QB","DAVIS,BRADY","DAVIS,BRADY PASS INCOMPLETE TO ROGERS,ERIC, QB HURRY BY BENVIE.",W
121,2019,DEFENSE,9/7/2019,ILLINOIS STATE,3,03:55,NO,3,3,9,RUN,3,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 3 YARDS TO THE MOR6, 1ST DOWN ILS (FLOOD).",L
122,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,03:55,NO,1,6,6,RUN,4,"MCCLOYN,TIMOTHY",n/a,"MCCLOYN,TIMOTHY RUSH FOR 4 YARDS TO THE MOR2 (NICULESCU;FLOOD).",W
123,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,03:55,NO,2,2,2,RUN,2,"ROBINSON,JAMES",n/a,"ROBINSON,JAMES RUSH FOR 2 YARDS TO THE MOR0, TOUCHDOWN, CLOCK 14:23.",L
124,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,14:23,YES,1,10,25,OTHER,0,n/a,n/a,MOR BALL ON MOR25.,n/a
125,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,14:23,NO,1,10,25,PASS,0,"SMITH, JOVA,",PAPPAS,"PAPPAS PASS INCOMPLETE TO SMITH, JOVA, DROPPED PASS.",L
126,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,14:23,NO,2,10,25,PASS,0,GILBERT,PAPPAS,PAPPAS PASS INCOMPLETE TO GILBERT.,W
127,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,14:23,NO,3,10,25,PASS,9,ADAMS FOR,PAPPAS,"PAPPAS PASS COMPLETE TO ADAMS FOR 9 YARDS TO THE MOR34, OUT-OF-BOUNDS (WILHOIT,KENTON;BROWN,IVERSON), QB HURRY BY SIMON,BRANDON.",L
128,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,YES,1,10,26,RUN,0,"PROCTOR,JEFF",n/a,"PROCTOR,JEFF RUSH FOR NO GAIN TO THE ILS26 (DILLARD).",W
129,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,NO,2,10,26,RUN,4,"BALTZ,JACK",n/a,"BALTZ,JACK RUSH FOR 4 YARDS TO THE ILS30 (BROWN;BURDNO).",L
130,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,NO,3,6,30,PASS,6,"ROGERS,ERIC FOR","BALTZ,JACK","BALTZ,JACK PASS COMPLETE TO ROGERS,ERIC FOR 6 YARDS TO THE ILS36, 1ST DOWN ILS (AUSTIN).",L
131,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,NO,1,10,36,RUN,5,"BROWN,KEVIN",n/a,"BROWN,KEVIN RUSH FOR 5 YARDS TO THE ILS41 (BROWN).",L
132,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,NO,2,5,41,RUN,-6,"BROWN,KEVIN",n/a,"BROWN,KEVIN RUSH FOR LOSS OF 6 YARDS TO THE ILS35 (DILLARD), PENALTY ILS HOLDING DECLINED.",W
133,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,13:33,NO,3,11,35,RUN,2,"BALTZ,JACK",n/a,"BALTZ,JACK RUSH FOR 2 YARDS TO THE ILS37 (WINEY).",W
134,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,10:10,YES,1,10,24,RUN,7,PAPPAS,n/a,"PAPPAS RUSH FOR 7 YARDS TO THE MOR31 (ENGRAM,PAUL).",W
135,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,10:10,NO,2,3,31,RUN,8,AGUERO,n/a,"AGUERO RUSH FOR 8 YARDS TO THE MOR39, 1ST DOWN MOR (HATFIELD,TRENTO).",W
136,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,10:10,NO,1,10,39,RUN,5,AGUERO,n/a,"AGUERO RUSH FOR 5 YARDS TO THE MOR44 (WILHOIT,KENTON).",W
137,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,10:10,NO,2,5,44,PASS,0,TAYLOR,PAPPAS,PAPPAS PASS INCOMPLETE TO TAYLOR.,L
138,2019,OFFENSE,9/7/2019,ILLINOIS STATE,4,10:10,NO,3,5,44,PASS,0,"AGUERO, DROPPED",PAPPAS,"PAPPAS PASS INCOMPLETE TO AGUERO, DROPPED PASS.",L
139,2019,DEFENSE,9/7/2019,ILLINOIS STATE,4,10:10,NO,1,10,8,OTHER,0,n/a,n/a,CLOCK 08:26.,n/a
