PLAY_NUM,YEAR,OFF/DEF,DATE,OPPONENT,QTR,TIME,Pand10,DOWN,TO_GAIN,POS,PLAY_TYPE,GAIN,P1,P2,PLAY_DETAIL,WIN/LOSS
44,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,1,01:34,NO,3,3,22,PASS,13,MAX DRAPER,GAVEN DEFILIPPO CROSSING,"GAVEN DEFILIPPO CROSSING PASS COMPLETE TO MAX DRAPER FOR 13 YARDS TO THE WNE9, 1ST DOWN STET (AARON LAMAR).",W
45,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,1,01:34,NO,1,9,9,PASS,9,MAX DRAPER,GAVEN DEFILIPPO SCREEN,"GAVEN DEFILIPPO SCREEN PASS COMPLETE TO MAX DRAPER FOR 9 YARDS TO THE WNE0, TOUCHDOWN, CLOCK 00:04.",W
46,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:00,NO,1,10,10,RUN,4,J. SOBERANIS,n/a,J. SOBERANIS RUSH OVER RIGHT GUARD FOR 4 YARDS TO THE WNE14 (SHANE PARTON).,W
47,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:00,NO,2,6,14,PASS,-7,ALEC COLEMAN,n/a,"ALEC COLEMAN SACKED FOR LOSS OF 7 YARDS TO THE WNE7 (ANTONIO ANDREWS), QB HURRY BY HUNTER STEPHENS.",W
48,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:00,NO,3,13,7,PASS,0,S. FEDORCHAK,ALEC COLEMAN SIDELINE,ALEC COLEMAN SIDELINE PASS INCOMPLETE TO S. FEDORCHAK (JALON SCOTT).,W
49,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,YES,1,10,31,PASS,5,JUSTIN CURTIS,GAVEN DEFILIPPO CROSSING,GAVEN DEFILIPPO CROSSING PASS COMPLETE TO JUSTIN CURTIS FOR 5 YARDS TO THE WNE26 (AARON LAMAR).,W
50,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,2,5,26,RUN,8,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH OVER RIGHT END FOR 8 YARDS TO THE WNE18, 1ST DOWN STET (ERICH KEUTMANN;JOSHUA SALEM).",W
51,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,1,10,18,PASS,0,TONY GILOTTI,GAVEN DEFILIPPO SIDELINE,GAVEN DEFILIPPO SIDELINE PASS COMPLETE TO TONY GILOTTI FOR NO GAIN TO THE WNE18 (B. DEVINE-SCOTT).,L
52,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,2,10,18,RUN,7,GAVEN DEFILIPPO,n/a,GAVEN DEFILIPPO RUSH QUARTERBACK DRAW FOR 7 YARDS TO THE WNE11 (JOSHUA SALEM).,W
53,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,3,3,11,PASS,6,JAREEM WESTCOTT,GAVEN DEFILIPPO SCREEN,"GAVEN DEFILIPPO SCREEN PASS COMPLETE TO JAREEM WESTCOTT FOR 6 YARDS TO THE WNE5, 1ST DOWN STET (JAKE SALERA;B. DEVINE-SCOTT).",W
54,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,1,5,5,RUN,4,JAREEM WESTCOTT,n/a,JAREEM WESTCOTT RUSH OVER LEFT TACKLE FOR 4 YARDS TO THE WNE1 (R. ZAPOR;ERICH KEUTMANN).,L
55,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,14:04,NO,2,1,1,RUN,1,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH UP MIDDLE FOR 1 YARD TO THE WNE0, TOUCHDOWN, CLOCK 11:28.",L
56,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,11:28,YES,1,10,16,RUN,2,EJ DUDLEY,n/a,EJ DUDLEY RUSH OVER RIGHT END FOR 2 YARDS TO THE WNE18 (COLBY DUNCAN).,W
57,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,11:28,NO,2,8,18,RUN,3,EJ DUDLEY,n/a,EJ DUDLEY RUSH OVER RIGHT GUARD FOR 3 YARDS TO THE WNE21 (COLBY DUNCAN;JEFFREY LU).,L
58,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,11:28,NO,3,5,21,PASS,0,AJ HALL,ALEC COLEMAN SIDELINE,ALEC COLEMAN SIDELINE PASS INCOMPLETE TO AJ HALL (JJ HENDERSON).,W
59,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,YES,1,10,35,RUN,6,GAVEN DEFILIPPO,n/a,GAVEN DEFILIPPO RUSH QUARTERBACK DRAW FOR 6 YARDS TO THE WNE29 (JOSHUA SALEM;KHYRIN WILLIAMS).,W
60,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,2,4,29,RUN,2,JALEN LEARY,n/a,JALEN LEARY RUSH OVER LEFT GUARD FOR 2 YARDS TO THE WNE27 (JOSHUA SALEM;KHYRIN WILLIAMS).,L
61,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,3,2,27,PASS,5,CONNOR BECKER,GAVEN DEFILIPPO SIDELINE,"GAVEN DEFILIPPO SIDELINE PASS COMPLETE TO CONNOR BECKER FOR 5 YARDS TO THE WNE22, 1ST DOWN STET (AARON LAMAR).",W
62,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,1,10,22,RUN,8,JALEN LEARY,n/a,JALEN LEARY RUSH OVER LEFT TACKLE FOR 8 YARDS TO THE WNE14 (JOSHUA SALEM).,W
63,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,2,2,14,RUN,5,JALEN LEARY,n/a,"JALEN LEARY RUSH OVER RIGHT GUARD FOR 5 YARDS TO THE WNE9, 1ST DOWN STET (ERICH KEUTMANN).",W
64,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,1,9,9,PENALTY OPP,0,n/a,n/a,PENALTY STET FALSE START (ANTONIO DERRY) 5 YARDS TO THE WNE14.,W
65,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,09:54,NO,1,14,14,PASS,14,CONNOR BECKER,GAVEN DEFILIPPO DEEP OUT,"GAVEN DEFILIPPO DEEP OUT PASS COMPLETE TO CONNOR BECKER FOR 14 YARDS TO THE WNE0, TOUCHDOWN, CLOCK 07:48.",W
66,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,07:48,YES,1,10,46,RUN,6,ALEC COLEMAN,n/a,ALEC COLEMAN RUSH QUARTERBACK DRAW FOR 6 YARDS TO THE STET48 (COLBY DUNCAN).,L
67,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,07:48,NO,2,4,48,RUN,1,PETER HOFF,n/a,PETER HOFF RUSH OVER LEFT END FOR 1 YARD TO THE STET47 (JASON WINSTON;PETER KATZ).,W
68,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,07:48,NO,3,3,47,RUN,-4,PETER HOFF,n/a,PETER HOFF RUSH OVER LEFT END FOR LOSS OF 4 YARDS TO THE WNE49 (JALON SCOTT).,W
69,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,YES,1,10,22,RUN,12,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH OVER LEFT TACKLE FOR 12 YARDS TO THE STET34, 1ST DOWN STET (I. GEORGIADIS).",W
70,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,NO,1,10,34,RUN,2,JAREEM WESTCOTT,n/a,JAREEM WESTCOTT RUSH OVER RIGHT TACKLE FOR 2 YARDS TO THE STET36 (AARON LAMAR;JOEY DECOSTE).,L
71,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,NO,2,8,36,PASS,16,JUSTIN CURTIS,GAVEN DEFILIPPO SIDELINE,"GAVEN DEFILIPPO SIDELINE PASS COMPLETE TO JUSTIN CURTIS FOR 16 YARDS TO THE WNE48, 1ST DOWN STET, OUT-OF-BOUNDS (AARON LAMAR).",W
72,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,NO,1,10,48,RUN,0,JAREEM WESTCOTT,n/a,JAREEM WESTCOTT RUSH UP MIDDLE FOR NO GAIN TO THE WNE48 (I. GEORGIADIS;RICKY MONTALVO).,L
73,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,NO,2,10,48,PASS,0,B. BORNELUS,GAVEN DEFILIPPO DEEP OUT,GAVEN DEFILIPPO DEEP OUT PASS INCOMPLETE TO B. BORNELUS.,W
74,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,05:46,NO,3,10,48,PASS,0,JEREMIAH NAILS,GAVEN DEFILIPPO POST,GAVEN DEFILIPPO POST PASS INCOMPLETE TO JEREMIAH NAILS (MURPHY HARTMANN).,L
75,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,YES,1,10,1,RUN,1,J. SOBERANIS,n/a,J. SOBERANIS RUSH OVER LEFT GUARD FOR 1 YARD TO THE WNE2 (JEFFREY LU).,W
76,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,2,9,2,PASS,0,S. FEDORCHAK,BRENDAN SMITH SLANT,BRENDAN SMITH SLANT PASS INCOMPLETE TO S. FEDORCHAK (JJ HENDERSON).,W
77,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,3,9,2,PASS,16,S. FEDORCHAK,BRENDAN SMITH SIDELINE,"BRENDAN SMITH SIDELINE PASS COMPLETE TO S. FEDORCHAK FOR 16 YARDS TO THE WNE18, 1ST DOWN WNE, OUT-OF-BOUNDS.",L
78,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,1,10,18,PASS,0,BYRON JONES,BRENDAN SMITH SCREEN,BRENDAN SMITH SCREEN PASS INCOMPLETE TO BYRON JONES.,W
79,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,2,10,18,PASS,21,ADAM RAZZA,BRENDAN SMITH DEEP OUT,"BRENDAN SMITH DEEP OUT PASS COMPLETE TO ADAM RAZZA FOR 21 YARDS TO THE WNE39, 1ST DOWN WNE, OUT-OF-BOUNDS.",L
80,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,1,10,39,PASS,0,Z. KOSLOSKY,BRENDAN SMITH SIDELINE,BRENDAN SMITH SIDELINE PASS INCOMPLETE TO Z. KOSLOSKY.,W
81,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,2,10,39,RUN,2,PETER HOFF,n/a,PETER HOFF RUSH OVER RIGHT GUARD FOR 2 YARDS TO THE WNE41 (COLBY DUNCAN).,L
82,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,03:51,NO,3,8,41,PASS,0,BYRON JONES,BRENDAN SMITH SIDELINE,"BRENDAN SMITH SIDELINE PASS INCOMPLETE TO BYRON JONES (REGGIE GANTT), QB HURRY BY JAMIESON CRASKE.",W
83,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,YES,1,10,21,PASS,17,JAREEM WESTCOTT,GAVEN DEFILIPPO SCREEN,"GAVEN DEFILIPPO SCREEN PASS COMPLETE TO JAREEM WESTCOTT FOR 17 YARDS TO THE STET38, 1ST DOWN STET, OUT-OF-BOUNDS (JERRY WOODARD).",W
84,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,NO,1,10,38,PASS,5,MAX DRAPER,GAVEN DEFILIPPO CROSSING,"GAVEN DEFILIPPO CROSSING PASS COMPLETE TO MAX DRAPER FOR 5 YARDS TO THE STET43, OUT-OF-BOUNDS (COLIN RYAN).",W
85,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,NO,2,5,43,PASS,40,JUSTIN JORDAN,GAVEN DEFILIPPO DEEP OUT,"GAVEN DEFILIPPO DEEP OUT PASS COMPLETE TO JUSTIN JORDAN FOR 40 YARDS TO THE WNE17, 1ST DOWN STET, OUT-OF-BOUNDS (JERRY WOODARD).",W
86,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,NO,1,10,17,RUN,1,CHASE BLACKMON,n/a,CHASE BLACKMON RUSH UP MIDDLE FOR 1 YARD TO THE WNE16 (KAHRON HOGANS;B. WOTHERSPOON).,L
87,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,NO,2,9,16,RUN,5,GAVEN DEFILIPPO,n/a,GAVEN DEFILIPPO RUSH QUARTERBACK DRAW FOR 5 YARDS TO THE WNE11 (JOSHUA SALEM).,W
88,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,2,01:30,NO,3,4,11,PASS,11,JUSTIN CURTIS,GAVEN DEFILIPPO DEEP OUT,"GAVEN DEFILIPPO DEEP OUT PASS COMPLETE TO JUSTIN CURTIS FOR 11 YARDS TO THE WNE0, 1ST DOWN STET, TOUCHDOWN, CLOCK 00:26.",W
89,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:26,YES,1,10,25,RUN,8,J. SOBERANIS,n/a,J. SOBERANIS RUSH OVER LEFT GUARD FOR 8 YARDS TO THE WNE33 (COLBY DUNCAN).,L
90,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:26,NO,2,2,33,OTHER,0,n/a,n/a,"END OF HALF, CLOCK 00:00.",n/a
91,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,2,00:26,NO,2,2,33,OTHER,0,n/a,n/a,STET BALL ON STET35.,n/a
92,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,15:00,YES,1,10,17,PENALTY OPP,0,n/a,n/a,PENALTY WNE DELAY OF GAME 5 YARDS TO THE WNE12.,W
93,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,15:00,NO,1,15,12,RUN,-3,BRENDAN SMITH,n/a,"BRENDAN SMITH RUSH UP MIDDLE FOR LOSS OF 3 YARDS TO THE WNE9, FUMBLE BY BRENDAN SMITH RECOVERED BY WNE PETER HOFF AT WNE9.",W
94,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,15:00,NO,2,18,9,RUN,87,PETER HOFF,n/a,"PETER HOFF RUSH UP MIDDLE FOR 87 YARDS TO THE STET4, 1ST DOWN WNE (JJ HENDERSON).",L
95,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,15:00,NO,1,4,4,RUN,2,BRENDAN SMITH,n/a,BRENDAN SMITH RUSH OVER LEFT END FOR 2 YARDS TO THE STET2 (COLBY DUNCAN).,W
96,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,15:00,NO,2,2,2,RUN,2,J. SOBERANIS,n/a,"J. SOBERANIS RUSH OVER RIGHT END FOR 2 YARDS TO THE STET0, TOUCHDOWN, CLOCK 12:57.",L
97,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,YES,1,10,25,PASS,7,JUSTIN CURTIS,GAVEN DEFILIPPO SIDELINE,GAVEN DEFILIPPO SIDELINE PASS COMPLETE TO JUSTIN CURTIS FOR 7 YARDS TO THE STET32 (DEVEN PEREZ).,W
98,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,2,3,32,RUN,6,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH OVER LEFT TACKLE FOR 6 YARDS TO THE STET38, 1ST DOWN STET (TONY FIGUEROA).",W
99,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,1,10,38,PASS,30,JUSTIN CURTIS,GAVEN DEFILIPPO SCREEN,"GAVEN DEFILIPPO SCREEN PASS COMPLETE TO JUSTIN CURTIS FOR 30 YARDS TO THE WNE32, 1ST DOWN STET (B. DEVINE-SCOTT).",W
100,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,1,10,32,PASS,0,"QUINTON LANE,",GAVEN DEFILIPPO SLANT,"GAVEN DEFILIPPO SLANT PASS INCOMPLETE TO QUINTON LANE, QB HURRY BY JAKE SALERA.",L
101,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,2,10,32,PASS,11,JAREEM WESTCOTT,GAVEN DEFILIPPO SCREEN,"GAVEN DEFILIPPO SCREEN PASS COMPLETE TO JAREEM WESTCOTT FOR 11 YARDS TO THE WNE21, 1ST DOWN STET (B. DEVINE-SCOTT;ERICH KEUTMANN).",W
102,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,1,10,21,PENALTY OPP,0,n/a,n/a,PENALTY STET FALSE START (ANTONIO DERRY) 5 YARDS TO THE WNE26.,W
103,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,12:57,NO,1,15,26,PASS,26,JUSTIN JORDAN,GAVEN DEFILIPPO DEEP OUT,"GAVEN DEFILIPPO DEEP OUT PASS COMPLETE TO JUSTIN JORDAN FOR 26 YARDS TO THE WNE0, 1ST DOWN STET, TOUCHDOWN, CLOCK 11:15.",W
104,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,11:15,YES,1,10,18,PASS,0,CONNOR DUNN,BRENDAN SMITH SCREEN,BRENDAN SMITH SCREEN PASS INCOMPLETE TO CONNOR DUNN (REGGIE GANTT).,W
105,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,11:15,NO,2,10,18,RUN,-1,BRENDAN SMITH,n/a,BRENDAN SMITH RUSH OVER LEFT TACKLE FOR LOSS OF 1 YARD TO THE WNE17 (ANTONIO ANDREWS).,W
106,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,11:15,NO,3,11,17,RUN,0,BRENDAN SMITH,n/a,BRENDAN SMITH RUSH OVER RIGHT GUARD FOR NO GAIN TO THE WNE17 (ED HERNANDEZ).,W
107,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,YES,1,10,50,PASS,0,QUINTON LANE,GAVEN DEFILIPPO SIDELINE,GAVEN DEFILIPPO SIDELINE PASS INCOMPLETE TO QUINTON LANE.,L
108,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,2,10,50,RUN,3,JALEN LEARY,n/a,JALEN LEARY RUSH OVER RIGHT GUARD FOR 3 YARDS TO THE WNE47 (JAKE SALERA;R. ZAPOR).,W
109,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,3,7,47,PASS,9,JUSTIN CURTIS,GAVEN DEFILIPPO CROSSING,"GAVEN DEFILIPPO CROSSING PASS COMPLETE TO JUSTIN CURTIS FOR 9 YARDS TO THE WNE38, 1ST DOWN STET (MURPHY HARTMANN).",W
110,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,1,10,38,PASS,11,QUINTON LANE,GAVEN DEFILIPPO SLANT,"GAVEN DEFILIPPO SLANT PASS COMPLETE TO QUINTON LANE FOR 11 YARDS TO THE WNE27, 1ST DOWN STET (JERRY WOODARD).",W
111,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,1,10,27,RUN,4,GAVEN DEFILIPPO,n/a,GAVEN DEFILIPPO RUSH QUARTERBACK DRAW FOR 4 YARDS TO THE WNE23 (JOEY DECOSTE).,L
112,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,2,6,23,RUN,1,JALEN LEARY,n/a,JALEN LEARY RUSH OVER RIGHT GUARD FOR 1 YARD TO THE WNE22 (TEDDY DOYLE;R. ZAPOR).,L
113,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,3,5,22,PASS,0,TONY GILOTTI,GAVEN DEFILIPPO POST,GAVEN DEFILIPPO POST PASS INCOMPLETE TO TONY GILOTTI.,L
114,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,09:34,NO,4,5,22,OTHER,0,n/a,n/a,"JONNY MESSINA FIELD GOAL ATTEMPT FROM 39 GOOD, CLOCK 07:00.",n/a
115,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,07:00,YES,1,10,35,RUN,3,EJ DUDLEY,n/a,EJ DUDLEY RUSH OVER RIGHT END FOR 3 YARDS TO THE WNE38 (TYLER MIRABELLA).,W
116,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,07:00,NO,2,7,38,RUN,2,EJ DUDLEY,n/a,EJ DUDLEY RUSH OVER RIGHT TACKLE FOR 2 YARDS TO THE WNE40 (TARREN SMITH).,L
117,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,07:00,NO,3,5,40,PASS,0,CONNOR DUNN,BRENDAN SMITH SLANT,BRENDAN SMITH SLANT PASS INCOMPLETE TO CONNOR DUNN.,W
118,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,YES,1,10,18,PASS,0,"JUSTIN CURTIS,",ALEX PICCIRILLI SLANT,"ALEX PICCIRILLI SLANT PASS INCOMPLETE TO JUSTIN CURTIS, DROPPED PASS.",L
119,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,2,10,18,RUN,15,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH OVER LEFT GUARD FOR 15 YARDS TO THE STET33, 1ST DOWN STET (AARON LAMAR).",W
120,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,1,10,33,PASS,3,JUSTIN CURTIS,ALEX PICCIRILLI SIDELINE,ALEX PICCIRILLI SIDELINE PASS COMPLETE TO JUSTIN CURTIS FOR 3 YARDS TO THE STET36 (I. GEORGIADIS;COLIN RYAN).,L
121,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,2,7,36,PASS,8,JAREEM WESTCOTT,ALEX PICCIRILLI SCREEN,"ALEX PICCIRILLI SCREEN PASS COMPLETE TO JAREEM WESTCOTT FOR 8 YARDS TO THE STET44, 1ST DOWN STET (KYLE WIGMORE;B. DEVINE-SCOTT).",W
122,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,1,10,44,PASS,0,"QUINTON LANE,",ALEX PICCIRILLI SLANT,"ALEX PICCIRILLI SLANT PASS INCOMPLETE TO QUINTON LANE, QB HURRY BY B. WOTHERSPOON.",L
123,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,2,10,44,PENALTY OPP,0,n/a,n/a,"ALEX PICCIRILLI SIDELINE PASS COMPLETE TO CONNOR BECKER FOR 56 YARDS TO THE WNE0, CLOCK 03:47, PENALTY STET ILLEGAL TOUCHING (CONNOR BECKER) 0 YARDS TO THE STET44, NO PLAY.",W
124,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,2,10,44,PASS,30,JEREMIAH NAILS,ALEX PICCIRILLI DEEP OUT,"ALEX PICCIRILLI DEEP OUT PASS COMPLETE TO JEREMIAH NAILS FOR 30 YARDS TO THE WNE26, 1ST DOWN STET (MURPHY HARTMANN).",W
125,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,1,10,26,PASS,9,CONNOR BECKER,ALEX PICCIRILLI SIDELINE,ALEX PICCIRILLI SIDELINE PASS COMPLETE TO CONNOR BECKER FOR 9 YARDS TO THE WNE17 (I. GEORGIADIS).,W
126,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,2,1,17,RUN,4,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH DRAW PLAY FOR 4 YARDS TO THE WNE13, 1ST DOWN STET (ERICH KEUTMANN).",L
127,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,05:14,NO,1,10,13,RUN,13,JAREEM WESTCOTT,n/a,"JAREEM WESTCOTT RUSH DRAW PLAY FOR 13 YARDS TO THE WNE0, 1ST DOWN STET, TOUCHDOWN, CLOCK 02:16.",W
128,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,02:16,YES,1,10,25,RUN,2,J. SOBERANIS,n/a,J. SOBERANIS RUSH OVER LEFT GUARD FOR 2 YARDS TO THE WNE27 (ANTONIO ANDREWS;GEO. TSIOUKLAS).,W
129,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,02:16,NO,2,8,27,PASS,0,S. FEDORCHAK,BRENDAN SMITH SLANT,BRENDAN SMITH SLANT PASS INCOMPLETE TO S. FEDORCHAK (JJ HENDERSON).,W
130,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,02:16,NO,3,8,27,PASS,0,AJ HALL,BRENDAN SMITH POST,BRENDAN SMITH POST PASS INCOMPLETE TO AJ HALL.,W
131,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,01:23,YES,1,10,43,PASS,0,QUINTON LANE,ALEX PICCIRILLI SLANT,ALEX PICCIRILLI SLANT PASS INCOMPLETE TO QUINTON LANE.,L
132,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,01:23,NO,2,10,43,RUN,0,JALEN LEARY,n/a,JALEN LEARY RUSH OVER LEFT GUARD FOR NO GAIN TO THE STET43 (JOSHUA SALEM).,W
133,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,3,01:23,NO,3,10,43,PASS,0,B. BORNELUS,ALEX PICCIRILLI SIDELINE,ALEX PICCIRILLI SIDELINE PASS INCOMPLETE TO B. BORNELUS.,L
134,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,00:30,YES,1,10,20,PASS,50,ADAM RAZZA,BRENDAN SMITH SIDELINE,"BRENDAN SMITH SIDELINE PASS COMPLETE TO ADAM RAZZA FOR 50 YARDS TO THE STET30, 1ST DOWN WNE (JAYLON JOHNSON).",L
135,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,3,00:30,NO,1,10,30,RUN,4,BRENDAN SMITH,n/a,BRENDAN SMITH RUSH OVER RIGHT END FOR 4 YARDS TO THE STET26 (COLBY DUNCAN).,W
136,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,4,00:30,NO,2,6,26,PASS,18,J. SOBERANIS,BRENDAN SMITH SCREEN,"BRENDAN SMITH SCREEN PASS COMPLETE TO J. SOBERANIS FOR 18 YARDS TO THE STET8, 1ST DOWN WNE (DWIGHT LAWRENCE).",L
137,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,4,00:30,NO,1,8,8,RUN,4,BRENDAN SMITH,n/a,BRENDAN SMITH RUSH QUARTERBACK DRAW FOR 4 YARDS TO THE STET4 (HUNTER STEPHENS).,W
138,2019,DEFENSE,9/21/2019,WESTERN NEW ENGLAND,4,00:30,NO,2,4,4,RUN,4,EJ DUDLEY,n/a,"EJ DUDLEY RUSH OVER RIGHT TACKLE FOR 4 YARDS TO THE STET0, TOUCHDOWN, CLOCK 13:50.",L
139,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,4,13:50,YES,1,10,26,PASS,0,"KYLE GODLEWSKI,",ALEX PICCIRILLI SCREEN,"ALEX PICCIRILLI SCREEN PASS INCOMPLETE TO KYLE GODLEWSKI, QB HURRY BY JOEY DECOSTE.",L
140,2019,OFFENSE,9/21/2019,WESTERN NEW ENGLAND,4,13:50,NO,2,10,26,RUN,25,ALEX PICCIRILLI,n/a,"ALEX PICCIRILLI RUSH OVER LEFT END FOR 25 YARDS TO THE WNE49, 1ST DOWN STET (B. DEVINE-SCOTT).",W
